,ID,Tuổi,Giới tính,Ngành nghề,Tình trạng hôn nhân
8933,8934,30,Nữ,Sinh viên,Độc thân
8934,8935,21,Nam,Nhân viên văn phòng,Đã kết hôn
8935,8936,30,Nữ,Nhân viên văn phòng,Độc thân
8936,8937,28,Nam,Thất nghiệp,Độc thân
8937,8938,23,Nam,Công chức,Đã kết hôn
8938,8939,18,Nữ,Công nhân,Độc thân
8939,8940,21,Nữ,Nhân viên văn phòng,Đã kết hôn
8940,8941,25,Nam,Công nhân,Độc thân
8941,8942,18,Nam,Nhân viên văn phòng,Độc thân
8942,8943,20,Nữ,Kinh doanh,Độc thân
8943,8944,18,Nam,Công việc tự do,Độc thân
8944,8945,26,Nữ,Công nhân,Độc thân
8945,8946,19,Nam,Công nhân,Độc thân
8946,8947,26,Nam,Thất nghiệp,Đã kết hôn
8947,8948,30,Nữ,Sinh viên,Độc thân
8948,8949,21,Nữ,Kinh doanh,Đã kết hôn
8949,8950,19,Nữ,Sinh viên,Độc thân
8950,8951,21,Nam,Kinh doanh,Độc thân
8951,8952,29,Nam,Kinh doanh,Đã kết hôn
8952,8953,28,Nam,Công chức,Độc thân
8953,8954,28,Nữ,Công chức,Đã kết hôn
8954,8955,27,Nam,Công chức,Độc thân
8955,8956,23,Nam,Nhân viên văn phòng,Độc thân
8956,8957,28,Nữ,Thất nghiệp,Độc thân
8957,8958,24,Nam,Sinh viên,Độc thân
8958,8959,20,Nam,Công việc tự do,Độc thân
8959,8960,20,Nữ,Kinh doanh,Đã kết hôn
8960,8961,29,Nữ,Kinh doanh,Độc thân
8961,8962,27,Nữ,Thất nghiệp,Độc thân
8962,8963,29,Nữ,Công nhân,Đã kết hôn
8963,8964,25,Nữ,Nhân viên văn phòng,Đã kết hôn
8964,8965,22,Nữ,Công việc tự do,Độc thân
8965,8966,21,Nữ,Công chức,Độc thân
8966,8967,24,Nữ,Kinh doanh,Độc thân
8967,8968,24,Nữ,Công nhân,Độc thân
8968,8969,30,Nam,Sinh viên,Độc thân
8969,8970,26,Nữ,Kinh doanh,Khác
8970,8971,26,Nữ,Công nhân,Độc thân
8971,8972,22,Nam,Sinh viên,Độc thân
8972,8973,30,Nữ,Nhân viên văn phòng,Đã kết hôn
8973,8974,29,Nam,Công chức,Độc thân
8974,8975,30,Nam,Thất nghiệp,Đã kết hôn
8975,8976,25,Nữ,Sinh viên,Độc thân
8976,8977,27,Nam,Kinh doanh,Độc thân
8977,8978,18,Nữ,Công việc tự do,Đã kết hôn
8978,8979,26,Nữ,Sinh viên,Độc thân
8979,8980,25,Nam,Công việc tự do,Đã kết hôn
8980,8981,23,Nam,Công việc tự do,Độc thân
8981,8982,30,Nam,Sinh viên,Đã kết hôn
8982,8983,20,Nữ,Thất nghiệp,Độc thân
8983,8984,20,Nữ,Thất nghiệp,Độc thân
8984,8985,25,Nam,Nhân viên văn phòng,Độc thân
8985,8986,22,Nữ,Thất nghiệp,Độc thân
8986,8987,27,Nữ,Sinh viên,Độc thân
8987,8988,28,Nam,Thất nghiệp,Độc thân
8988,8989,24,Nam,Công nhân,Độc thân
8989,8990,22,Nam,Công chức,Độc thân
8990,8991,25,Nam,Công việc tự do,Đã kết hôn
8991,8992,27,Nam,Công chức,Độc thân
8992,8993,27,Nam,Kinh doanh,Độc thân
8993,8994,21,Nam,Công việc tự do,Độc thân
8994,8995,19,Nam,Kinh doanh,Độc thân
8995,8996,20,Nam,Công nhân,Đã kết hôn
8996,8997,25,Nam,Công nhân,Độc thân
8997,8998,28,Nữ,Công chức,Độc thân
8998,8999,30,Nữ,Công nhân,Độc thân
8999,9000,24,Nam,Sinh viên,Đã kết hôn
9000,9001,30,Nữ,Công việc tự do,Độc thân
9001,9002,19,Nữ,Kinh doanh,Đã kết hôn
9002,9003,23,Nữ,Thất nghiệp,Độc thân
9003,9004,26,Nữ,Công chức,Đã kết hôn
9004,9005,21,Nữ,Công chức,Độc thân
9005,9006,26,Nữ,Công nhân,Đã kết hôn
9006,9007,19,Nam,Công nhân,Độc thân
9007,9008,19,Nam,Kinh doanh,Độc thân
9008,9009,26,Nữ,Công việc tự do,Đã kết hôn
9009,9010,29,Nữ,Công việc tự do,Độc thân
9010,9011,24,Nam,Công chức,Độc thân
9011,9012,24,Nữ,Kinh doanh,Khác
9012,9013,18,Nữ,Công chức,Độc thân
9013,9014,30,Nữ,Thất nghiệp,Độc thân
9014,9015,28,Nữ,Nhân viên văn phòng,Độc thân
9015,9016,23,Nữ,Công việc tự do,Độc thân
9016,9017,30,Nam,Kinh doanh,Đã kết hôn
9017,9018,24,Nam,Thất nghiệp,Độc thân
9018,9019,28,Nữ,Kinh doanh,Độc thân
9019,9020,23,Nam,Công chức,Độc thân
9020,9021,23,Nữ,Công nhân,Độc thân
9021,9022,19,Nữ,Kinh doanh,Đã kết hôn
9022,9023,23,Nữ,Công chức,Đã kết hôn
9023,9024,21,Nữ,Sinh viên,Độc thân
9024,9025,26,Nữ,Công nhân,Độc thân
9025,9026,29,Nữ,Công nhân,Đã kết hôn
9026,9027,18,Nữ,Công việc tự do,Độc thân
9027,9028,30,Nữ,Nhân viên văn phòng,Độc thân
9028,9029,25,Nữ,Công việc tự do,Độc thân
9029,9030,22,Nam,Sinh viên,Độc thân
9030,9031,18,Nữ,Công chức,Đã kết hôn
9031,9032,21,Nam,Công nhân,Độc thân
9032,9033,18,Nam,Công nhân,Khác
9033,9034,23,Nữ,Thất nghiệp,Độc thân
9034,9035,19,Nam,Kinh doanh,Độc thân
9035,9036,22,Nữ,Nhân viên văn phòng,Khác
9036,9037,24,Nữ,Nhân viên văn phòng,Đã kết hôn
9037,9038,19,Nữ,Kinh doanh,Đã kết hôn
9038,9039,23,Nữ,Sinh viên,Độc thân
9039,9040,23,Nam,Nhân viên văn phòng,Đã kết hôn
9040,9041,22,Nam,Công nhân,Độc thân
9041,9042,22,Nữ,Sinh viên,Độc thân
9042,9043,20,Nam,Công việc tự do,Độc thân
9043,9044,27,Nam,Công việc tự do,Độc thân
9044,9045,27,Nam,Sinh viên,Đã kết hôn
9045,9046,28,Nữ,Công nhân,Độc thân
9046,9047,29,Nam,Thất nghiệp,Độc thân
9047,9048,19,Nam,Công việc tự do,Độc thân
9048,9049,24,Nam,Công chức,Độc thân
9049,9050,18,Nữ,Công nhân,Độc thân
9050,9051,23,Nam,Kinh doanh,Độc thân
9051,9052,23,Nam,Nhân viên văn phòng,Độc thân
9052,9053,20,Nữ,Thất nghiệp,Độc thân
9053,9054,19,Nam,Thất nghiệp,Khác
9054,9055,29,Nữ,Sinh viên,Độc thân
9055,9056,19,Nữ,Nhân viên văn phòng,Độc thân
9056,9057,30,Nữ,Kinh doanh,Đã kết hôn
9057,9058,26,Nữ,Công việc tự do,Độc thân
9058,9059,28,Nữ,Thất nghiệp,Đã kết hôn
9059,9060,22,Nữ,Công chức,Độc thân
9060,9061,24,Nam,Công nhân,Đã kết hôn
9061,9062,29,Nữ,Thất nghiệp,Độc thân
9062,9063,22,Nam,Thất nghiệp,Độc thân
9063,9064,24,Nam,Công nhân,Độc thân
9064,9065,30,Nữ,Kinh doanh,Độc thân
9065,9066,21,Nam,Sinh viên,Đã kết hôn
9066,9067,25,Nam,Thất nghiệp,Độc thân
9067,9068,30,Nam,Thất nghiệp,Độc thân
9068,9069,28,Nữ,Nhân viên văn phòng,Độc thân
9069,9070,27,Nam,Công chức,Đã kết hôn
9070,9071,30,Nam,Công việc tự do,Đã kết hôn
9071,9072,28,Nữ,Sinh viên,Độc thân
9072,9073,27,Nam,Công chức,Độc thân
9073,9074,24,Nam,Công chức,Độc thân
9074,9075,27,Nam,Kinh doanh,Độc thân
9075,9076,22,Nữ,Kinh doanh,Độc thân
9076,9077,28,Nam,Công nhân,Độc thân
9077,9078,23,Nam,Công việc tự do,Khác
9078,9079,22,Nữ,Sinh viên,Đã kết hôn
9079,9080,24,Nữ,Công nhân,Độc thân
9080,9081,29,Nữ,Thất nghiệp,Độc thân
9081,9082,19,Nam,Công việc tự do,Khác
9082,9083,22,Nữ,Nhân viên văn phòng,Độc thân
9083,9084,27,Nữ,Nhân viên văn phòng,Độc thân
9084,9085,20,Nữ,Công nhân,Đã kết hôn
9085,9086,26,Nam,Sinh viên,Độc thân
9086,9087,30,Nữ,Công việc tự do,Độc thân
9087,9088,23,Nữ,Nhân viên văn phòng,Độc thân
9088,9089,30,Nữ,Nhân viên văn phòng,Độc thân
9089,9090,27,Nữ,Sinh viên,Độc thân
9090,9091,20,Nữ,Công nhân,Độc thân
9091,9092,24,Nam,Kinh doanh,Độc thân
9092,9093,21,Nam,Thất nghiệp,Khác
9093,9094,20,Nữ,Công chức,Độc thân
9094,9095,25,Nữ,Thất nghiệp,Độc thân
9095,9096,30,Nữ,Công việc tự do,Độc thân
9096,9097,21,Nam,Nhân viên văn phòng,Độc thân
9097,9098,28,Nam,Công chức,Đã kết hôn
9098,9099,18,Nam,Công chức,Độc thân
9099,9100,23,Nam,Kinh doanh,Độc thân
9100,9101,27,Nữ,Công chức,Độc thân
9101,9102,28,Nữ,Sinh viên,Độc thân
9102,9103,28,Nữ,Công nhân,Độc thân
9103,9104,18,Nữ,Công việc tự do,Độc thân
9104,9105,22,Nam,Sinh viên,Độc thân
9105,9106,24,Nữ,Công nhân,Khác
9106,9107,23,Nam,Sinh viên,Đã kết hôn
9107,9108,19,Nam,Nhân viên văn phòng,Đã kết hôn
9108,9109,28,Nữ,Nhân viên văn phòng,Đã kết hôn
9109,9110,21,Nam,Kinh doanh,Đã kết hôn
9110,9111,28,Nam,Sinh viên,Đã kết hôn
9111,9112,19,Nữ,Thất nghiệp,Độc thân
9112,9113,28,Nam,Công chức,Độc thân
9113,9114,18,Nam,Nhân viên văn phòng,Đã kết hôn
9114,9115,20,Nữ,Công nhân,Độc thân
9115,9116,20,Nam,Kinh doanh,Độc thân
9116,9117,29,Nam,Công chức,Độc thân
9117,9118,24,Nữ,Công việc tự do,Độc thân
9118,9119,18,Nam,Sinh viên,Độc thân
9119,9120,26,Nữ,Thất nghiệp,Độc thân
9120,9121,28,Nam,Nhân viên văn phòng,Độc thân
9121,9122,23,Nam,Thất nghiệp,Đã kết hôn
9122,9123,21,Nữ,Công chức,Đã kết hôn
9123,9124,20,Nữ,Công nhân,Đã kết hôn
9124,9125,20,Nam,Sinh viên,Đã kết hôn
9125,9126,19,Nữ,Thất nghiệp,Độc thân
9126,9127,19,Nam,Công nhân,Độc thân
9127,9128,29,Nữ,Kinh doanh,Độc thân
9128,9129,30,Nam,Nhân viên văn phòng,Đã kết hôn
9129,9130,27,Nam,Nhân viên văn phòng,Độc thân
9130,9131,22,Nam,Kinh doanh,Đã kết hôn
9131,9132,26,Nam,Công nhân,Độc thân
9132,9133,19,Nam,Thất nghiệp,Đã kết hôn
9133,9134,19,Nữ,Sinh viên,Độc thân
9134,9135,29,Nữ,Công nhân,Đã kết hôn
9135,9136,23,Nam,Sinh viên,Độc thân
9136,9137,30,Nam,Công chức,Độc thân
9137,9138,27,Nữ,Kinh doanh,Độc thân
9138,9139,19,Nữ,Công việc tự do,Khác
9139,9140,29,Nữ,Sinh viên,Độc thân
9140,9141,21,Nữ,Nhân viên văn phòng,Đã kết hôn
9141,9142,23,Nữ,Công chức,Đã kết hôn
9142,9143,22,Nam,Nhân viên văn phòng,Đã kết hôn
9143,9144,18,Nam,Công chức,Độc thân
9144,9145,23,Nữ,Nhân viên văn phòng,Độc thân
9145,9146,18,Nữ,Công nhân,Độc thân
9146,9147,20,Nữ,Thất nghiệp,Khác
9147,9148,27,Nữ,Công nhân,Khác
9148,9149,22,Nữ,Công nhân,Đã kết hôn
9149,9150,27,Nữ,Thất nghiệp,Độc thân
9150,9151,30,Nữ,Công chức,Độc thân
9151,9152,22,Nữ,Công chức,Khác
9152,9153,30,Nữ,Thất nghiệp,Độc thân
9153,9154,27,Nam,Nhân viên văn phòng,Đã kết hôn
9154,9155,23,Nữ,Sinh viên,Độc thân
9155,9156,29,Nữ,Công chức,Độc thân
9156,9157,27,Nam,Nhân viên văn phòng,Đã kết hôn
9157,9158,25,Nam,Sinh viên,Độc thân
9158,9159,22,Nam,Thất nghiệp,Độc thân
9159,9160,28,Nữ,Công nhân,Khác
9160,9161,18,Nữ,Công chức,Độc thân
9161,9162,22,Nữ,Công việc tự do,Đã kết hôn
9162,9163,20,Nữ,Công nhân,Đã kết hôn
9163,9164,21,Nam,Kinh doanh,Độc thân
9164,9165,30,Nữ,Sinh viên,Độc thân
9165,9166,25,Nữ,Công việc tự do,Độc thân
9166,9167,24,Nam,Công nhân,Độc thân
9167,9168,28,Nữ,Công chức,Độc thân
9168,9169,22,Nữ,Công việc tự do,Đã kết hôn
9169,9170,19,Nữ,Nhân viên văn phòng,Độc thân
9170,9171,23,Nữ,Sinh viên,Độc thân
9171,9172,28,Nam,Kinh doanh,Độc thân
9172,9173,23,Nam,Nhân viên văn phòng,Độc thân
9173,9174,27,Nam,Công việc tự do,Độc thân
9174,9175,27,Nam,Công nhân,Đã kết hôn
9175,9176,28,Nữ,Sinh viên,Độc thân
9176,9177,23,Nữ,Công chức,Độc thân
9177,9178,26,Nữ,Kinh doanh,Độc thân
9178,9179,28,Nam,Công nhân,Độc thân
9179,9180,25,Nam,Kinh doanh,Độc thân
9180,9181,25,Nam,Công chức,Đã kết hôn
9181,9182,18,Nữ,Thất nghiệp,Độc thân
9182,9183,22,Nữ,Sinh viên,Độc thân
9183,9184,24,Nam,Công việc tự do,Độc thân
9184,9185,23,Nam,Kinh doanh,Độc thân
9185,9186,22,Nữ,Sinh viên,Độc thân
9186,9187,25,Nữ,Kinh doanh,Độc thân
9187,9188,20,Nữ,Công nhân,Độc thân
9188,9189,23,Nam,Kinh doanh,Độc thân
9189,9190,22,Nam,Thất nghiệp,Độc thân
9190,9191,25,Nam,Công nhân,Độc thân
9191,9192,21,Nam,Công nhân,Độc thân
9192,9193,25,Nữ,Sinh viên,Đã kết hôn
9193,9194,27,Nữ,Nhân viên văn phòng,Độc thân
9194,9195,19,Nữ,Công chức,Đã kết hôn
9195,9196,26,Nam,Kinh doanh,Độc thân
9196,9197,30,Nữ,Công việc tự do,Độc thân
9197,9198,26,Nữ,Công nhân,Độc thân
9198,9199,27,Nữ,Nhân viên văn phòng,Đã kết hôn
9199,9200,27,Nữ,Công nhân,Độc thân
9200,9201,30,Nữ,Nhân viên văn phòng,Độc thân
9201,9202,23,Nam,Nhân viên văn phòng,Độc thân
9202,9203,21,Nữ,Công việc tự do,Độc thân
9203,9204,21,Nữ,Nhân viên văn phòng,Độc thân
9204,9205,30,Nam,Công việc tự do,Độc thân
9205,9206,23,Nam,Sinh viên,Độc thân
9206,9207,22,Nữ,Công nhân,Độc thân
9207,9208,23,Nữ,Công việc tự do,Độc thân
9208,9209,24,Nữ,Công chức,Độc thân
9209,9210,24,Nữ,Thất nghiệp,Độc thân
9210,9211,26,Nam,Công nhân,Độc thân
9211,9212,25,Nữ,Thất nghiệp,Độc thân
9212,9213,30,Nam,Công chức,Độc thân
9213,9214,23,Nữ,Kinh doanh,Độc thân
9214,9215,29,Nữ,Công chức,Độc thân
9215,9216,23,Nữ,Sinh viên,Độc thân
9216,9217,22,Nam,Kinh doanh,Độc thân
9217,9218,18,Nữ,Kinh doanh,Độc thân
9218,9219,26,Nữ,Nhân viên văn phòng,Độc thân
9219,9220,26,Nam,Công chức,Độc thân
9220,9221,26,Nữ,Nhân viên văn phòng,Độc thân
9221,9222,28,Nam,Công chức,Khác
9222,9223,25,Nữ,Kinh doanh,Độc thân
9223,9224,30,Nam,Nhân viên văn phòng,Độc thân
9224,9225,27,Nam,Thất nghiệp,Độc thân
9225,9226,30,Nam,Công nhân,Độc thân
9226,9227,20,Nữ,Công chức,Đã kết hôn
9227,9228,18,Nam,Công chức,Đã kết hôn
9228,9229,28,Nam,Nhân viên văn phòng,Đã kết hôn
9229,9230,29,Nữ,Công chức,Khác
9230,9231,29,Nam,Kinh doanh,Độc thân
9231,9232,25,Nữ,Nhân viên văn phòng,Độc thân
9232,9233,24,Nữ,Nhân viên văn phòng,Đã kết hôn
9233,9234,30,Nam,Công việc tự do,Độc thân
9234,9235,22,Nam,Thất nghiệp,Khác
9235,9236,27,Nữ,Thất nghiệp,Độc thân
9236,9237,24,Nam,Công việc tự do,Độc thân
9237,9238,27,Nam,Kinh doanh,Khác
9238,9239,21,Nam,Công nhân,Độc thân
9239,9240,26,Nam,Công chức,Đã kết hôn
9240,9241,28,Nữ,Sinh viên,Độc thân
9241,9242,27,Nữ,Công chức,Độc thân
9242,9243,19,Nam,Sinh viên,Đã kết hôn
9243,9244,26,Nữ,Thất nghiệp,Độc thân
9244,9245,26,Nam,Kinh doanh,Độc thân
9245,9246,22,Nam,Công nhân,Độc thân
9246,9247,28,Nam,Công nhân,Đã kết hôn
9247,9248,18,Nam,Công nhân,Đã kết hôn
9248,9249,24,Nữ,Công việc tự do,Độc thân
9249,9250,27,Nam,Kinh doanh,Độc thân
9250,9251,27,Nữ,Sinh viên,Đã kết hôn
9251,9252,21,Nam,Công nhân,Đã kết hôn
9252,9253,26,Nữ,Kinh doanh,Độc thân
9253,9254,23,Nữ,Công chức,Độc thân
9254,9255,30,Nữ,Sinh viên,Đã kết hôn
9255,9256,20,Nữ,Thất nghiệp,Độc thân
9256,9257,23,Nam,Công việc tự do,Khác
9257,9258,30,Nữ,Nhân viên văn phòng,Độc thân
9258,9259,27,Nam,Sinh viên,Độc thân
9259,9260,23,Nữ,Thất nghiệp,Độc thân
9260,9261,22,Nữ,Thất nghiệp,Đã kết hôn
9261,9262,19,Nữ,Thất nghiệp,Độc thân
9262,9263,27,Nam,Công chức,Độc thân
9263,9264,27,Nữ,Sinh viên,Độc thân
9264,9265,19,Nam,Sinh viên,Đã kết hôn
9265,9266,24,Nam,Nhân viên văn phòng,Độc thân
9266,9267,19,Nam,Công nhân,Độc thân
9267,9268,29,Nữ,Công chức,Độc thân
9268,9269,23,Nữ,Thất nghiệp,Độc thân
9269,9270,22,Nữ,Nhân viên văn phòng,Độc thân
9270,9271,21,Nữ,Sinh viên,Độc thân
9271,9272,24,Nữ,Công chức,Độc thân
9272,9273,25,Nữ,Công việc tự do,Đã kết hôn
9273,9274,21,Nữ,Sinh viên,Đã kết hôn
9274,9275,18,Nam,Công việc tự do,Đã kết hôn
9275,9276,18,Nữ,Kinh doanh,Độc thân
9276,9277,18,Nam,Công việc tự do,Đã kết hôn
9277,9278,28,Nam,Sinh viên,Độc thân
9278,9279,18,Nữ,Nhân viên văn phòng,Độc thân
9279,9280,22,Nữ,Sinh viên,Độc thân
9280,9281,21,Nam,Sinh viên,Độc thân
9281,9282,30,Nam,Kinh doanh,Độc thân
9282,9283,26,Nữ,Thất nghiệp,Độc thân
9283,9284,20,Nam,Công nhân,Độc thân
9284,9285,24,Nam,Sinh viên,Độc thân
9285,9286,28,Nam,Kinh doanh,Độc thân
9286,9287,25,Nam,Nhân viên văn phòng,Độc thân
9287,9288,23,Nữ,Kinh doanh,Độc thân
9288,9289,29,Nữ,Kinh doanh,Độc thân
9289,9290,30,Nam,Công việc tự do,Độc thân
9290,9291,27,Nam,Công nhân,Độc thân
9291,9292,30,Nam,Công nhân,Độc thân
9292,9293,18,Nữ,Công chức,Đã kết hôn
9293,9294,25,Nữ,Thất nghiệp,Độc thân
9294,9295,27,Nam,Nhân viên văn phòng,Độc thân
9295,9296,20,Nam,Công chức,Đã kết hôn
9296,9297,25,Nam,Thất nghiệp,Độc thân
9297,9298,29,Nữ,Thất nghiệp,Độc thân
9298,9299,21,Nam,Kinh doanh,Độc thân
9299,9300,25,Nam,Nhân viên văn phòng,Độc thân
9300,9301,28,Nam,Thất nghiệp,Độc thân
9301,9302,18,Nam,Nhân viên văn phòng,Đã kết hôn
9302,9303,20,Nam,Công nhân,Độc thân
9303,9304,23,Nữ,Công nhân,Độc thân
9304,9305,26,Nữ,Công nhân,Độc thân
9305,9306,19,Nữ,Sinh viên,Đã kết hôn
9306,9307,28,Nam,Kinh doanh,Đã kết hôn
9307,9308,18,Nữ,Nhân viên văn phòng,Độc thân
9308,9309,27,Nam,Kinh doanh,Độc thân
9309,9310,20,Nữ,Thất nghiệp,Độc thân
9310,9311,21,Nữ,Nhân viên văn phòng,Độc thân
9311,9312,28,Nam,Nhân viên văn phòng,Độc thân
9312,9313,22,Nam,Công chức,Độc thân
9313,9314,20,Nam,Nhân viên văn phòng,Khác
9314,9315,30,Nữ,Nhân viên văn phòng,Độc thân
9315,9316,27,Nam,Công việc tự do,Độc thân
9316,9317,28,Nữ,Công việc tự do,Độc thân
9317,9318,19,Nữ,Công chức,Độc thân
9318,9319,19,Nữ,Sinh viên,Độc thân
9319,9320,24,Nam,Công nhân,Đã kết hôn
9320,9321,26,Nam,Thất nghiệp,Độc thân
9321,9322,27,Nam,Thất nghiệp,Khác
9322,9323,19,Nữ,Nhân viên văn phòng,Độc thân
9323,9324,24,Nữ,Kinh doanh,Độc thân
9324,9325,24,Nam,Thất nghiệp,Độc thân
9325,9326,28,Nữ,Công việc tự do,Độc thân
9326,9327,24,Nữ,Công nhân,Độc thân
9327,9328,20,Nữ,Sinh viên,Độc thân
9328,9329,29,Nam,Công nhân,Độc thân
9329,9330,24,Nữ,Nhân viên văn phòng,Đã kết hôn
9330,9331,18,Nữ,Công nhân,Độc thân
9331,9332,27,Nam,Nhân viên văn phòng,Độc thân
9332,9333,18,Nam,Công chức,Độc thân
9333,9334,22,Nam,Công việc tự do,Độc thân
9334,9335,19,Nam,Công việc tự do,Độc thân
9335,9336,26,Nam,Nhân viên văn phòng,Độc thân
9336,9337,24,Nam,Kinh doanh,Độc thân
9337,9338,21,Nữ,Công việc tự do,Độc thân
9338,9339,21,Nữ,Kinh doanh,Đã kết hôn
9339,9340,19,Nữ,Nhân viên văn phòng,Đã kết hôn
9340,9341,22,Nữ,Công chức,Độc thân
9341,9342,21,Nam,Nhân viên văn phòng,Độc thân
9342,9343,29,Nữ,Công chức,Đã kết hôn
9343,9344,30,Nam,Thất nghiệp,Độc thân
9344,9345,18,Nam,Công việc tự do,Độc thân
9345,9346,29,Nữ,Kinh doanh,Đã kết hôn
9346,9347,25,Nữ,Nhân viên văn phòng,Độc thân
9347,9348,20,Nam,Thất nghiệp,Đã kết hôn
9348,9349,23,Nam,Công việc tự do,Độc thân
9349,9350,21,Nam,Thất nghiệp,Độc thân
9350,9351,26,Nam,Công chức,Độc thân
9351,9352,24,Nữ,Nhân viên văn phòng,Đã kết hôn
9352,9353,26,Nam,Thất nghiệp,Độc thân
9353,9354,27,Nữ,Thất nghiệp,Độc thân
9354,9355,20,Nam,Công chức,Đã kết hôn
9355,9356,18,Nam,Công nhân,Đã kết hôn
9356,9357,22,Nam,Công chức,Đã kết hôn
9357,9358,20,Nữ,Công nhân,Độc thân
9358,9359,23,Nam,Công việc tự do,Đã kết hôn
9359,9360,25,Nữ,Nhân viên văn phòng,Độc thân
9360,9361,28,Nữ,Thất nghiệp,Độc thân
9361,9362,30,Nữ,Công việc tự do,Đã kết hôn
9362,9363,21,Nam,Sinh viên,Độc thân
9363,9364,22,Nữ,Công chức,Độc thân
9364,9365,22,Nữ,Công việc tự do,Độc thân
9365,9366,21,Nam,Công việc tự do,Đã kết hôn
9366,9367,21,Nam,Thất nghiệp,Độc thân
9367,9368,21,Nữ,Công nhân,Độc thân
9368,9369,21,Nữ,Công chức,Độc thân
9369,9370,21,Nam,Công nhân,Độc thân
9370,9371,22,Nữ,Nhân viên văn phòng,Đã kết hôn
9371,9372,19,Nữ,Công việc tự do,Độc thân
9372,9373,19,Nữ,Công chức,Độc thân
9373,9374,26,Nam,Công việc tự do,Đã kết hôn
9374,9375,19,Nữ,Nhân viên văn phòng,Độc thân
9375,9376,23,Nam,Kinh doanh,Độc thân
9376,9377,19,Nam,Nhân viên văn phòng,Độc thân
9377,9378,22,Nam,Công nhân,Đã kết hôn
9378,9379,21,Nữ,Công nhân,Độc thân
9379,9380,29,Nam,Công việc tự do,Độc thân
9380,9381,24,Nữ,Công nhân,Độc thân
9381,9382,24,Nam,Công chức,Độc thân
9382,9383,30,Nữ,Nhân viên văn phòng,Đã kết hôn
9383,9384,23,Nữ,Công việc tự do,Đã kết hôn
9384,9385,27,Nữ,Nhân viên văn phòng,Độc thân
9385,9386,22,Nam,Nhân viên văn phòng,Độc thân
